Frame;time;X1;Y1;Z1;X2;Y2;Z2;X3;Y3;Z3
1735;17.350000;0.792949;0.779632;1.769697;0.854892;0.143198;1.015935;0.635722;0.142830;1.075747
1736;17.360000;0.791006;0.779816;1.771572;0.855382;0.143459;1.017692;0.636171;0.142786;1.077515
1737;17.370000;0.788996;0.779912;1.773334;0.856071;0.143219;1.020594;0.636520;0.142792;1.079204
1738;17.380000;0.787022;0.780218;1.774815;0.856443;0.143382;1.022153;0.636917;0.142730;1.080865
1739;17.390000;0.784993;0.780435;1.776307;0.856976;0.143268;1.024448;0.637307;0.142634;1.082492
1740;17.400000;0.782771;0.780558;1.778063;0.857517;0.143269;1.026863;0.637658;0.142588;1.084119
1741;17.410000;0.780930;0.780575;1.779589;0.857972;0.143202;1.029159;0.637975;0.142638;1.085782
1742;17.420000;0.778783;0.780827;1.781040;0.858692;0.143073;1.032068;0.638308;0.142603;1.087466
1743;17.430000;0.776780;0.780855;1.782747;0.859214;0.142965;1.034199;0.638675;0.142553;1.089094
1744;17.440000;0.774588;0.780845;1.784266;0.859680;0.142967;1.036537;0.639013;0.142523;1.090709
1745;17.450000;0.772479;0.780902;1.785711;0.860086;0.143100;1.038661;0.639329;0.142486;1.092320
1746;17.460000;0.770349;0.781000;1.787070;0.860693;0.143044;1.040838;0.639748;0.142371;1.093879
1747;17.470000;0.768237;0.780924;1.788685;0.861098;0.143007;1.042909;0.639994;0.142467;1.095682
1748;17.480000;0.765912;0.780805;1.790099;0.861535;0.142787;1.045318;0.640302;0.142454;1.097334
1749;17.490000;0.763560;0.780863;1.791168;0.861745;0.142705;1.047811;0.640633;0.142440;1.099022
1750;17.500000;0.761496;0.780710;1.792665;0.862330;0.142910;1.049742;0.641014;0.142395;1.100850
1751;17.510000;0.759303;0.780537;1.794012;0.862726;0.142811;1.052207;0.641329;0.142319;1.102682
1752;17.520000;0.756830;0.780385;1.795255;0.863215;0.142818;1.054549;0.641610;0.142348;1.104381
1753;17.530000;0.754527;0.780186;1.796496;0.863649;0.142860;1.056843;0.641944;0.142400;1.106109
1754;17.540000;0.752279;0.779841;1.797809;0.863798;0.143235;1.058390;0.642234;0.142227;1.107858
1755;17.550000;0.749846;0.779612;1.799088;0.864360;0.142857;1.060922;0.642476;0.142256;1.109533
1756;17.560000;0.747426;0.779406;1.800402;0.864894;0.142658;1.063850;0.642756;0.142144;1.111272
1757;17.570000;0.745018;0.778976;1.801595;0.865371;0.142687;1.066178;0.643048;0.142156;1.112893
1758;17.580000;0.742488;0.778573;1.802954;0.865791;0.142685;1.068442;0.643371;0.142175;1.114533
1759;17.590000;0.739965;0.778382;1.804263;0.866244;0.142686;1.070871;0.643653;0.142130;1.116230
1760;17.600000;0.737492;0.778093;1.805573;0.866605;0.142742;1.073085;0.643929;0.142128;1.117944
1761;17.610000;0.735294;0.777607;1.806800;0.867016;0.142706;1.075309;0.644155;0.142093;1.119658
1762;17.620000;0.732374;0.777451;1.807998;0.867384;0.142635;1.077658;0.644377;0.142144;1.121256
1763;17.630000;0.730067;0.777074;1.809352;0.867719;0.142599;1.080034;0.644623;0.142179;1.122870
1764;17.640000;0.727622;0.776836;1.810640;0.868179;0.142591;1.082204;0.644908;0.142239;1.124447
1765;17.650000;0.724985;0.776712;1.811967;0.868639;0.142526;1.084381;0.645192;0.142195;1.126140
1766;17.660000;0.722428;0.776560;1.813226;0.869011;0.142519;1.086810;0.645500;0.142160;1.127754
1767;17.670000;0.719985;0.776498;1.814589;0.869240;0.142565;1.089129;0.645682;0.142083;1.129428
1768;17.680000;0.717261;0.776512;1.815856;0.869497;0.142626;1.091264;0.645816;0.142151;1.131002
1769;17.690000;0.715001;0.776604;1.817172;0.869724;0.142580;1.093591;0.646116;0.142125;1.132739
1770;17.700000;0.712231;0.776696;1.818397;0.870172;0.142507;1.095778;0.646402;0.142094;1.134316
1771;17.710000;0.709635;0.776716;1.819700;0.870599;0.142516;1.097994;0.646583;0.142099;1.135971
1772;17.720000;0.707035;0.776743;1.820928;0.870922;0.142527;1.100105;0.646748;0.142060;1.137556
1773;17.730000;0.704524;0.776752;1.822181;0.871100;0.142366;1.102497;0.646968;0.141953;1.139225
1774;17.740000;0.701772;0.776763;1.823459;0.871397;0.142361;1.104841;0.647076;0.141999;1.140763
1775;17.750000;0.699104;0.776664;1.824726;0.871719;0.142335;1.107142;0.647412;0.141924;1.142230
1776;17.760000;0.696726;0.776502;1.825957;0.872073;0.142362;1.109217;0.647710;0.141941;1.143847
1777;17.770000;0.693954;0.776406;1.827321;0.872428;0.142225;1.111590;0.647871;0.141949;1.145514
1778;17.780000;0.691252;0.776172;1.828760;0.872642;0.142140;1.113794;0.647936;0.141893;1.147046
1779;17.790000;0.688809;0.775943;1.829966;0.872871;0.142155;1.115991;0.648053;0.141872;1.148691
1780;17.800000;0.686233;0.775770;1.831339;0.873139;0.142226;1.118273;0.648157;0.141916;1.150197
1781;17.810000;0.683631;0.775576;1.832799;0.873337;0.142111;1.120438;0.648338;0.141789;1.151793
1782;17.820000;0.681071;0.775285;1.834126;0.873591;0.142119;1.122580;0.648530;0.141860;1.153310
1783;17.830000;0.678635;0.775167;1.835430;0.873798;0.142224;1.124595;0.648721;0.141856;1.154917
1784;17.840000;0.676102;0.775016;1.836853;0.873916;0.142158;1.126737;0.648757;0.141745;1.156453
1785;17.850000;0.673535;0.774854;1.838209;0.873980;0.142170;1.128977;0.648848;0.141772;1.157930
1786;17.860000;0.671055;0.774771;1.839393;0.874165;0.142181;1.131274;0.648921;0.141797;1.159474
1787;17.870000;0.668619;0.774698;1.840649;0.874462;0.142151;1.133442;0.649109;0.141833;1.161049
1788;17.880000;0.666076;0.774604;1.841868;0.874749;0.142103;1.135492;0.649211;0.141842;1.162598
1789;17.890000;0.663428;0.774440;1.843092;0.874953;0.142027;1.137763;0.649341;0.141817;1.164186
1790;17.900000;0.660710;0.774451;1.844127;0.875055;0.142079;1.139980;0.649372;0.141773;1.165703
1791;17.910000;0.658245;0.774207;1.845430;0.875205;0.142193;1.142045;0.649343;0.141832;1.167135
1792;17.920000;0.655437;0.774026;1.846495;0.875385;0.142190;1.144233;0.649579;0.141863;1.168550
1793;17.930000;0.652667;0.773912;1.847583;0.875398;0.142189;1.146037;0.649743;0.141872;1.169964
1794;17.940000;0.650014;0.773740;1.848794;0.875783;0.142197;1.148457;0.650026;0.141790;1.171539
1795;17.950000;0.647147;0.773722;1.849786;0.875992;0.142179;1.150638;0.650005;0.141893;1.173044
1796;17.960000;0.644475;0.773509;1.850826;0.876042;0.142173;1.152811;0.650165;0.141750;1.174506
1797;17.970000;0.641744;0.773293;1.851906;0.876099;0.142120;1.155062;0.650071;0.142025;1.176035
1798;17.980000;0.639111;0.773106;1.852967;0.876198;0.142221;1.157131;0.650109;0.141853;1.177659
1799;17.990000;0.636571;0.772909;1.854116;0.876444;0.142195;1.159218;0.650210;0.141954;1.179098
1800;18.000000;0.633568;0.772728;1.855036;0.876621;0.142252;1.161196;0.650261;0.141985;1.180473
1801;18.010000;0.630998;0.772614;1.855992;0.876739;0.142211;1.163448;0.650355;0.141963;1.181885
1802;18.020000;0.628427;0.772562;1.857033;0.876788;0.142182;1.165760;0.650331;0.141833;1.183381
1803;18.030000;0.625433;0.772555;1.857915;0.876828;0.142267;1.167862;0.650394;0.141891;1.184872
1804;18.040000;0.622857;0.772541;1.858838;0.876949;0.142247;1.170012;0.650410;0.141881;1.186245
1805;18.050000;0.620503;0.772511;1.859740;0.877074;0.142230;1.172212;0.650479;0.141863;1.187605
1806;18.060000;0.617432;0.772492;1.860528;0.877140;0.142259;1.174295;0.650457;0.141836;1.189149
1807;18.070000;0.614702;0.772506;1.861380;0.877201;0.142275;1.176492;0.650396;0.141696;1.190648
1808;18.080000;0.612440;0.772504;1.862260;0.877232;0.142244;1.178701;0.650429;0.141661;1.192132
1809;18.090000;0.609512;0.772608;1.863073;0.877277;0.142144;1.180900;0.650459;0.141788;1.193655
1810;18.100000;0.606922;0.772629;1.863772;0.877377;0.142135;1.183059;0.650490;0.141852;1.195088
1811;18.110000;0.604717;0.772694;1.864683;0.877412;0.142147;1.185148;0.650467;0.141895;1.196452
1812;18.120000;0.602063;0.772899;1.865433;0.877458;0.142119;1.187311;0.650538;0.141913;1.197827
1813;18.130000;0.599557;0.773032;1.866253;0.877617;0.142123;1.189374;0.650545;0.141925;1.199264
1814;18.140000;0.597170;0.773223;1.867098;0.877589;0.142113;1.191637;0.650556;0.141904;1.200693
1815;18.150000;0.595092;0.773454;1.867910;0.877605;0.142163;1.193829;0.650538;0.141901;1.202017
1816;18.160000;0.592566;0.773651;1.868775;0.877550;0.142174;1.195912;0.650508;0.141962;1.203409
1817;18.170000;0.590064;0.773829;1.869594;0.877544;0.142118;1.198142;0.650418;0.141926;1.204819
1818;18.180000;0.587652;0.774027;1.870493;0.877505;0.142106;1.200224;0.650444;0.141880;1.206309
1819;18.190000;0.585483;0.774188;1.871403;0.877383;0.142195;1.202123;0.650421;0.141912;1.207690
1820;18.200000;0.583255;0.774292;1.872276;0.877568;0.142169;1.204432;0.650423;0.141924;1.209031
1821;18.210000;0.580759;0.774420;1.873140;0.877382;0.142067;1.206377;0.650406;0.141894;1.210446
1822;18.220000;0.578665;0.774484;1.873989;0.877413;0.142051;1.208891;0.650330;0.141768;1.211979
1823;18.230000;0.576325;0.774504;1.874967;0.877218;0.142112;1.210880;0.650274;0.141837;1.213422
1824;18.240000;0.574134;0.774480;1.875745;0.877381;0.142105;1.213348;0.650204;0.141809;1.214828
1825;18.250000;0.572067;0.774532;1.876595;0.877437;0.142013;1.215522;0.650127;0.141916;1.216252
1826;18.260000;0.569495;0.774439;1.877485;0.877452;0.142103;1.217627;0.650020;0.141941;1.217642
1827;18.270000;0.567395;0.774462;1.878460;0.877353;0.142087;1.219881;0.649990;0.141966;1.218946
1828;18.280000;0.565141;0.774407;1.879374;0.877210;0.142127;1.222012;0.649858;0.141905;1.220248
1829;18.290000;0.562981;0.774407;1.880237;0.877069;0.142029;1.224184;0.649717;0.141929;1.221505
1830;18.300000;0.560590;0.774428;1.881327;0.876978;0.142064;1.226433;0.649629;0.141948;1.222806
1831;18.310000;0.558433;0.774452;1.882321;0.876887;0.142137;1.228562;0.649628;0.141987;1.224135
1832;18.320000;0.556358;0.774434;1.883496;0.876797;0.142133;1.230713;0.649615;0.141972;1.225496
1833;18.330000;0.554155;0.774354;1.884540;0.876620;0.142104;1.232868;0.649492;0.141962;1.226860
1834;18.340000;0.551762;0.774292;1.885500;0.876272;0.142201;1.234804;0.649308;0.141942;1.228267
1835;18.350000;0.549344;0.774318;1.886705;0.876267;0.142110;1.237212;0.649186;0.141882;1.229766
1836;18.360000;0.547284;0.774289;1.887899;0.876002;0.142196;1.239120;0.649120;0.141954;1.231208
1837;18.370000;0.545328;0.774157;1.889157;0.875857;0.142149;1.241255;0.649046;0.141924;1.232581
1838;18.380000;0.543121;0.774089;1.890208;0.875855;0.142070;1.243685;0.648942;0.141950;1.233950
1839;18.390000;0.540336;0.773921;1.891372;0.875756;0.142156;1.245733;0.648865;0.141935;1.235284
1840;18.400000;0.538276;0.773807;1.892684;0.875534;0.142188;1.247514;0.648714;0.141993;1.236570
1841;18.410000;0.535861;0.773667;1.893862;0.875417;0.141974;1.250085;0.648500;0.141988;1.237932
1842;18.420000;0.533370;0.773493;1.895090;0.875102;0.142024;1.252327;0.648343;0.141930;1.239290
1843;18.430000;0.530852;0.773407;1.896381;0.875024;0.142061;1.254545;0.648165;0.141852;1.240779
1844;18.440000;0.528354;0.773249;1.897623;0.874862;0.141934;1.256799;0.648040;0.141840;1.242149
1845;18.450000;0.525921;0.773150;1.899000;0.874621;0.141854;1.258907;0.647824;0.141926;1.243475
1846;18.460000;0.523567;0.773063;1.900281;0.874359;0.141875;1.261174;0.647675;0.141935;1.244660
1847;18.470000;0.520835;0.772915;1.901619;0.874169;0.141930;1.263262;0.647514;0.141979;1.245947
1848;18.480000;0.518524;0.772781;1.902775;0.873916;0.141895;1.265412;0.647379;0.141949;1.247305
1849;18.490000;0.515588;0.772516;1.904177;0.873645;0.141820;1.267654;0.647258;0.141855;1.248730
1850;18.500000;0.513332;0.772380;1.905466;0.873405;0.141920;1.269772;0.647032;0.141889;1.250106
1851;18.510000;0.510385;0.772177;1.906618;0.873147;0.141997;1.271868;0.646940;0.141736;1.251330
1852;18.520000;0.507704;0.772031;1.907879;0.872780;0.141904;1.274047;0.646541;0.141804;1.252817
1853;18.530000;0.505198;0.772013;1.909259;0.872544;0.141850;1.276178;0.646365;0.141955;1.254243
1854;18.540000;0.502802;0.772111;1.910524;0.872319;0.141868;1.278293;0.646207;0.141969;1.255760
1855;18.550000;0.499788;0.772146;1.911619;0.872062;0.141933;1.280378;0.645931;0.141963;1.257137
1856;18.560000;0.497635;0.772283;1.912966;0.871718;0.141941;1.282575;0.645674;0.141898;1.258485
1857;18.570000;0.495182;0.772636;1.914363;0.871411;0.141887;1.284834;0.645372;0.141847;1.259880
1858;18.580000;0.492818;0.772974;1.915637;0.871077;0.141929;1.287020;0.645110;0.141801;1.261468
1859;18.590000;0.490458;0.773323;1.916955;0.870793;0.141931;1.289271;0.644924;0.141812;1.262988
1860;18.600000;0.488213;0.773814;1.918294;0.870464;0.141933;1.291554;0.644674;0.141838;1.264426
1861;18.610000;0.485784;0.774252;1.919693;0.870060;0.141910;1.293743;0.644428;0.141886;1.265682
1862;18.620000;0.483617;0.774594;1.921016;0.869672;0.141960;1.296016;0.644162;0.141861;1.266969
1863;18.630000;0.481322;0.775040;1.922427;0.869318;0.142033;1.298266;0.643967;0.141904;1.268227
1864;18.640000;0.478950;0.775394;1.923582;0.868925;0.141898;1.300589;0.643725;0.141841;1.269664
1865;18.650000;0.476746;0.775627;1.924928;0.868576;0.141924;1.302875;0.643473;0.141829;1.271123
1866;18.660000;0.474632;0.775868;1.926123;0.868170;0.141957;1.305168;0.643253;0.141890;1.272453
1867;18.670000;0.472153;0.776196;1.927379;0.867754;0.142039;1.307515;0.642918;0.141925;1.273810
1868;18.680000;0.469771;0.776402;1.928418;0.867335;0.141857;1.309891;0.642660;0.141884;1.275260
1869;18.690000;0.467506;0.776598;1.929399;0.866853;0.141901;1.312250;0.642310;0.141817;1.276743
1870;18.700000;0.465049;0.776720;1.930414;0.866488;0.141926;1.314594;0.642055;0.141842;1.278292
1871;18.710000;0.462676;0.776849;1.931494;0.866063;0.141947;1.316796;0.641806;0.141837;1.279637
1872;18.720000;0.460509;0.776938;1.932351;0.865664;0.141948;1.318715;0.641599;0.141902;1.280845
1873;18.730000;0.458141;0.776944;1.933387;0.865117;0.142092;1.320503;0.641223;0.141815;1.282098
1874;18.740000;0.455952;0.776887;1.934383;0.864658;0.142219;1.322556;0.640893;0.141771;1.283420
1875;18.750000;0.453572;0.776775;1.935318;0.864290;0.141902;1.324951;0.640603;0.141734;1.284833
1876;18.760000;0.451170;0.776759;1.936472;0.863709;0.141982;1.326842;0.640321;0.141699;1.286208
1877;18.770000;0.448515;0.776695;1.937335;0.863273;0.142010;1.328981;0.640147;0.141640;1.287521
1878;18.780000;0.446468;0.776563;1.938452;0.862782;0.142044;1.331110;0.639558;0.141770;1.288945
1879;18.790000;0.444080;0.776573;1.939617;0.862376;0.141933;1.333511;0.639175;0.141751;1.290357
1880;18.800000;0.441690;0.776523;1.940753;0.861777;0.142066;1.335399;0.638748;0.141641;1.291846
1881;18.810000;0.439282;0.776540;1.941713;0.861210;0.142124;1.337637;0.638385;0.141598;1.293361
1882;18.820000;0.437059;0.776577;1.942892;0.860543;0.142123;1.339830;0.638040;0.141562;1.294721
1883;18.830000;0.434660;0.776561;1.944127;0.860090;0.142054;1.341891;0.637680;0.141672;1.295972
1884;18.840000;0.432357;0.776676;1.945267;0.859464;0.142005;1.344090;0.637357;0.141433;1.297374
1885;18.850000;0.429798;0.776670;1.946275;0.859016;0.142055;1.346299;0.637041;0.141596;1.298686
1886;18.860000;0.427476;0.776691;1.947381;0.858565;0.142030;1.348466;0.636731;0.141588;1.300079
1887;18.870000;0.425136;0.776750;1.948628;0.858031;0.141985;1.350617;0.636401;0.141569;1.301472
1888;18.880000;0.422733;0.776822;1.949709;0.857573;0.141859;1.353219;0.635968;0.141412;1.302941
1889;18.890000;0.420270;0.776985;1.950786;0.856980;0.141905;1.355342;0.635548;0.141364;1.304299
1890;18.900000;0.417572;0.776980;1.951869;0.856293;0.141946;1.357612;0.635093;0.141398;1.305712
1891;18.910000;0.415099;0.777089;1.953012;0.855667;0.141943;1.359555;0.634664;0.141466;1.307153
1892;18.920000;0.412614;0.777256;1.953937;0.855182;0.141867;1.362014;0.634283;0.141472;1.308537
1893;18.930000;0.410062;0.777272;1.955063;0.854692;0.141928;1.364077;0.634073;0.141445;1.309809
1894;18.940000;0.407405;0.777361;1.955977;0.853953;0.142042;1.365976;0.633676;0.141583;1.311202
1895;18.950000;0.405292;0.777570;1.956989;0.853378;0.141904;1.368271;0.633203;0.141416;1.312574
1896;18.960000;0.402879;0.777671;1.957982;0.852783;0.141831;1.370654;0.632589;0.141513;1.314024
1897;18.970000;0.400444;0.777773;1.958876;0.852072;0.141988;1.372789;0.632326;0.141459;1.315272
1898;18.980000;0.397953;0.777934;1.959712;0.851353;0.142094;1.374686;0.631878;0.141428;1.316640
1899;18.990000;0.395676;0.778034;1.960337;0.850741;0.142067;1.376846;0.631541;0.141446;1.317978
1900;19.000000;0.393277;0.778050;1.961300;0.850151;0.142053;1.379191;0.630952;0.141572;1.319424
1901;19.010000;0.390812;0.778136;1.962133;0.849390;0.142196;1.381034;0.630417;0.141588;1.320834
1902;19.020000;0.388443;0.778232;1.962664;0.848662;0.142190;1.383183;0.629903;0.141523;1.322231
1903;19.030000;0.386120;0.778354;1.963160;0.847858;0.142124;1.385396;0.629403;0.141446;1.323607
1904;19.040000;0.383871;0.778404;1.963899;0.847195;0.142221;1.387477;0.628888;0.141433;1.325072
1905;19.050000;0.381439;0.778497;1.964565;0.846605;0.142282;1.389572;0.628461;0.141451;1.326433
1906;19.060000;0.379094;0.778620;1.965125;0.845913;0.142248;1.391709;0.628046;0.141448;1.327828
1907;19.070000;0.376815;0.778727;1.965639;0.845231;0.142243;1.393816;0.627584;0.141481;1.329215
1908;19.080000;0.374528;0.778870;1.965976;0.844645;0.142170;1.396128;0.627070;0.141470;1.330520
1909;19.090000;0.372012;0.779022;1.966572;0.843830;0.142282;1.397905;0.626497;0.141421;1.331846
1910;19.100000;0.369689;0.779195;1.967213;0.842994;0.142294;1.400030;0.625899;0.141456;1.333246
1911;19.110000;0.367273;0.779317;1.967657;0.842309;0.142276;1.402052;0.625406;0.141481;1.334652
1912;19.120000;0.364905;0.779517;1.968225;0.841657;0.142335;1.404055;0.624820;0.141413;1.336201
1913;19.130000;0.362447;0.779625;1.968742;0.840910;0.142403;1.406159;0.624277;0.141432;1.337640
1914;19.140000;0.360162;0.779747;1.969180;0.840234;0.142364;1.408215;0.623757;0.141406;1.339059
1915;19.150000;0.357851;0.779831;1.969624;0.839450;0.142338;1.410211;0.623151;0.141370;1.340448
1916;19.160000;0.355545;0.779924;1.970052;0.838573;0.142419;1.412273;0.622538;0.141407;1.341971
1917;19.170000;0.353156;0.779908;1.970556;0.837881;0.142419;1.414244;0.622116;0.141441;1.343324
1918;19.180000;0.350720;0.779882;1.970974;0.837191;0.142340;1.416262;0.621643;0.141411;1.344853
1919;19.190000;0.348428;0.779754;1.971213;0.836605;0.142345;1.418196;0.621147;0.141458;1.346209
1920;19.200000;0.345949;0.779588;1.971950;0.835792;0.142384;1.420165;0.620566;0.141421;1.347546
1921;19.210000;0.343416;0.779420;1.972343;0.835004;0.142398;1.422219;0.619978;0.141345;1.348858
1922;19.220000;0.340872;0.779225;1.972772;0.834191;0.142442;1.424151;0.619364;0.141398;1.350119
1923;19.230000;0.338246;0.778884;1.973254;0.833284;0.142361;1.426249;0.618786;0.141342;1.351655
1924;19.240000;0.335602;0.778616;1.973762;0.832645;0.142452;1.428264;0.618330;0.141388;1.352969
1925;19.250000;0.333052;0.778348;1.973939;0.831931;0.142456;1.430284;0.617850;0.141455;1.354287
1926;19.260000;0.330300;0.777907;1.974602;0.831153;0.142500;1.432192;0.617313;0.141476;1.355457
1927;19.270000;0.327609;0.777602;1.975071;0.830260;0.142460;1.434222;0.616747;0.141421;1.356729
1928;19.280000;0.324973;0.777277;1.975584;0.829449;0.142547;1.436189;0.616058;0.141477;1.357918
1929;19.290000;0.322132;0.776945;1.975860;0.828539;0.142533;1.438237;0.615547;0.141483;1.359266
1930;19.300000;0.319365;0.776558;1.976352;0.827822;0.142587;1.440072;0.615027;0.141448;1.360557
1931;19.310000;0.316619;0.776228;1.977144;0.827140;0.142555;1.442006;0.614579;0.141525;1.361741
1932;19.320000;0.313891;0.775827;1.977730;0.826216;0.142608;1.444174;0.613941;0.141560;1.363029
1933;19.330000;0.310838;0.775423;1.978204;0.825349;0.142535;1.446168;0.613275;0.141565;1.364402
1934;19.340000;0.307807;0.774983;1.978434;0.824473;0.142573;1.448213;0.612670;0.141503;1.365858
1935;19.350000;0.304904;0.774544;1.979267;0.823554;0.142513;1.450311;0.612097;0.141508;1.367293
1936;19.360000;0.301672;0.774134;1.979547;0.822691;0.142533;1.452417;0.611497;0.141510;1.368655
1937;19.370000;0.298581;0.773740;1.980032;0.821865;0.142649;1.454250;0.610908;0.141529;1.369939
1938;19.380000;0.295690;0.773374;1.980464;0.820914;0.142611;1.456274;0.610297;0.141591;1.371301
1939;19.390000;0.292406;0.772982;1.980436;0.819962;0.142603;1.458239;0.609481;0.141434;1.372666
1940;19.400000;0.289263;0.772618;1.981023;0.819258;0.142477;1.460524;0.608847;0.141396;1.374079
1941;19.410000;0.286365;0.772320;1.981235;0.818238;0.142510;1.462526;0.608262;0.141445;1.375477
1942;19.420000;0.283100;0.772083;1.981276;0.818197;0.141984;1.465025;0.607586;0.141478;1.376789
1943;19.430000;0.279866;0.771845;1.981570;0.817043;0.142038;1.467107;0.606941;0.141464;1.378122
1944;19.440000;0.276832;0.771589;1.981726;0.815630;0.142437;1.468537;0.606313;0.141514;1.379487
1945;19.450000;0.273412;0.771481;1.981630;0.814750;0.142475;1.470522;0.605625;0.141550;1.380822
1946;19.460000;0.270332;0.771519;1.981739;0.813767;0.142455;1.472576;0.604974;0.141480;1.382132
1947;19.470000;0.267108;0.771631;1.981803;0.812781;0.142413;1.474640;0.604359;0.141498;1.383364
1948;19.480000;0.263735;0.771690;1.981711;0.812347;0.142188;1.477081;0.603744;0.141565;1.384628
1949;19.490000;0.260728;0.771936;1.981632;0.810892;0.142500;1.478592;0.603062;0.141530;1.386027
1950;19.500000;0.257447;0.772029;1.981764;0.810010;0.142423;1.480664;0.602411;0.141575;1.387417
1951;19.510000;0.254098;0.772224;1.981762;0.808896;0.142416;1.482761;0.601696;0.141547;1.388679
1952;19.520000;0.250987;0.772472;1.981754;0.807768;0.142412;1.484852;0.601091;0.141541;1.390033
1953;19.530000;0.247617;0.772618;1.981574;0.806788;0.142415;1.486923;0.600444;0.141537;1.391492
1954;19.540000;0.244186;0.772683;1.981521;0.805785;0.142331;1.489064;0.599637;0.141559;1.393032
1955;19.550000;0.240776;0.772998;1.981026;0.804662;0.142307;1.491148;0.598836;0.141553;1.394444
1956;19.560000;0.237305;0.773070;1.980947;0.803648;0.142456;1.493180;0.598141;0.141697;1.395793
1957;19.570000;0.233931;0.773209;1.980725;0.802578;0.142457;1.495322;0.597393;0.141725;1.397167
1958;19.580000;0.230279;0.773303;1.980250;0.802241;0.141938;1.497947;0.596602;0.141614;1.398724
1959;19.590000;0.226983;0.773481;1.979770;0.800410;0.142305;1.499595;0.595783;0.141567;1.400298
1960;19.600000;0.223529;0.773538;1.979286;0.799404;0.142381;1.501713;0.594999;0.141732;1.401681
1961;19.610000;0.219934;0.773521;1.978792;0.798183;0.142382;1.503878;0.594217;0.141769;1.403070
1962;19.620000;0.216434;0.773518;1.978269;0.798628;0.141533;1.506533;0.593434;0.141781;1.404545
1963;19.630000;0.212786;0.773450;1.977354;0.795961;0.142333;1.507960;0.592656;0.141696;1.406072
1964;19.640000;0.209320;0.773359;1.976802;0.795009;0.142290;1.510005;0.591882;0.141669;1.407556
1965;19.650000;0.205588;0.773068;1.976491;0.793886;0.142252;1.512016;0.591126;0.141693;1.408823
1966;19.660000;0.202105;0.772892;1.975854;0.792805;0.142226;1.513823;0.590392;0.141772;1.410077
1967;19.670000;0.198536;0.772628;1.975114;0.791703;0.142214;1.515831;0.589681;0.141739;1.411392
1968;19.680000;0.195003;0.772352;1.974372;0.790751;0.142317;1.517814;0.588969;0.141798;1.412754
1969;19.690000;0.191702;0.772014;1.973773;0.789686;0.142278;1.519780;0.588249;0.141776;1.414090
1970;19.700000;0.188090;0.771773;1.973034;0.788535;0.142227;1.521621;0.587448;0.141705;1.415253
1971;19.710000;0.184867;0.771534;1.972473;0.787384;0.142312;1.523646;0.586659;0.141699;1.416641
1972;19.720000;0.181446;0.771250;1.971720;0.786303;0.142360;1.525572;0.585826;0.141697;1.417960
1973;19.730000;0.177995;0.771102;1.970840;0.785100;0.142268;1.527441;0.585118;0.141693;1.419267
1974;19.740000;0.174480;0.770958;1.970433;0.784003;0.142291;1.529364;0.584373;0.141751;1.420703
1975;19.750000;0.171066;0.770786;1.969804;0.782961;0.142322;1.531322;0.583646;0.141757;1.421988
1976;19.760000;0.167666;0.770743;1.968924;0.781785;0.142324;1.533197;0.582826;0.141644;1.423281
1977;19.770000;0.164289;0.770586;1.969195;0.780565;0.142255;1.534996;0.581970;0.141612;1.424581
1978;19.780000;0.160915;0.770685;1.968318;0.779336;0.142364;1.536989;0.581312;0.141596;1.425784
1979;19.790000;0.157718;0.770494;1.968200;0.779874;0.141616;1.539601;0.580334;0.141665;1.427275
1980;19.800000;0.154575;0.770620;1.967607;0.777048;0.142409;1.540833;0.579600;0.141688;1.428568
1981;19.810000;0.151381;0.770801;1.966803;0.775787;0.142298;1.542726;0.578773;0.141697;1.429893
1982;19.820000;0.148408;0.770605;1.966927;0.774579;0.142279;1.544926;0.577931;0.141621;1.431124
1983;19.830000;0.145329;0.770686;1.966519;0.773300;0.142339;1.546821;0.577105;0.141660;1.432328
1984;19.840000;0.142436;0.770805;1.966023;0.772084;0.142413;1.548832;0.576210;0.141700;1.433618
1985;19.850000;0.139490;0.770838;1.965759;0.770830;0.142205;1.550927;0.575459;0.141673;1.434901
1986;19.860000;0.136364;0.771014;1.964830;0.769648;0.142358;1.552996;0.574722;0.141752;1.436114
1987;19.870000;0.133465;0.771143;1.964437;0.768329;0.142474;1.554932;0.573881;0.141850;1.437373
1988;19.880000;0.130645;0.771171;1.964104;0.766924;0.142242;1.556946;0.572976;0.141749;1.438648
1989;19.890000;0.127768;0.770986;1.964300;0.765483;0.142266;1.558996;0.572132;0.141692;1.439832
1990;19.900000;0.125024;0.771007;1.963936;0.764146;0.142370;1.560960;0.571264;0.141785;1.441071
1991;19.910000;0.122407;0.771023;1.963685;0.762855;0.142365;1.562914;0.570429;0.141729;1.442357
1992;19.920000;0.119553;0.771103;1.962650;0.761512;0.142239;1.565026;0.569608;0.141773;1.443708
1993;19.930000;0.116881;0.770995;1.962543;0.760279;0.142362;1.566978;0.568712;0.141820;1.444980
1994;19.940000;0.114378;0.770895;1.962751;0.758874;0.142402;1.569006;0.567883;0.141794;1.446203
1995;19.950000;0.111962;0.770686;1.963027;0.757477;0.142334;1.570978;0.566974;0.141742;1.447438
1996;19.960000;0.109274;0.770520;1.962975;0.756153;0.142313;1.572997;0.566040;0.141797;1.448687
1997;19.970000;0.106666;0.770470;1.962867;0.754839;0.142461;1.574948;0.565129;0.141815;1.449927
